id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
EG-DK-SINB,مصر,الدقهلية,السنبلاوين,—,—,السنبلاوين,—,مركز,,,,612345,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,67 قرية
EG-DK-AGA,مصر,الدقهلية,أجا,—,—,أجا,—,مركز,,,,575127,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,57 قرية
EG-DK-BILQ,مصر,الدقهلية,بلقاس,—,—,بلقاس,—,مركز,,,,574876,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,21 قرية
EG-DK-SHRB,مصر,الدقهلية,شربين,—,—,شربين,—,مركز,,,,460193,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,26 قرية
EG-DK-TALK,مصر,الدقهلية,طلخا,—,—,طلخا,—,مركز,,,,425606,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,25 قرية
EG-DK-MANZ,مصر,الدقهلية,المنزلة,—,—,المنزلة,—,مركز,,,,393139,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,35 قرية
EG-DK-DIKR,مصر,الدقهلية,دكرنس,—,—,دكرنس,—,مركز,,,,383717,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,40 قرية
EG-DK-NABR,مصر,الدقهلية,نبروه,—,—,نبروه,—,مركز,,,,305150,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,17 قرية
EG-DK-MINY,مصر,الدقهلية,منية النصر,—,—,منية النصر,—,مركز,,,,290526,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,22 قرية
EG-DK-TAMI,مصر,الدقهلية,تمي الأمديد,—,—,تمي الأمديد,—,مركز,,,,211782,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,22 قرية
EG-DK-MATR,مصر,الدقهلية,المطرية,—,—,المطرية,—,مركز,,,,203140,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,3 قرية
EG-DK-GAML,مصر,الدقهلية,الجمالية,—,—,الجمالية,—,مركز,,,,154949,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,5 قرية
EG-DK-BANI,مصر,الدقهلية,بني عبيد,—,—,بني عبيد,—,مركز,,,,143301,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,15 قرية
EG-DK-MITS,مصر,الدقهلية,ميت سلسيل,—,—,ميت سلسيل,—,مركز,,,,81875,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,6 قرية
EG-DK-MHDM,مصر,الدقهلية,محلة دمنة,—,—,محلة دمنة,—,مركز,,,,68239,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,6 قرية
EG-DK-STAM,مصر,الدقهلية,الستاموني,—,—,الستاموني,—,مركز,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟡,19 قرية؛ مركز شرطة — لا رقم سكاني منفصل
EG-SH-ZAG,مصر,الشرقية,الزقازيق,—,—,الزقازيق,—,مركز,,,,1256356,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,343.69 كم²
EG-SH-BLB,مصر,الشرقية,بلبيس,—,—,بلبيس,—,مركز,,,,814922,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,742.53 كم²
EG-SH-MNQ,مصر,الشرقية,منيا القمح,—,—,منيا القمح,—,مركز,,,,769333,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,285.38 كم²
EG-SH-FAQ,مصر,الشرقية,فاقوس,—,—,فاقوس,—,مركز,,,,716862,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,432.85 كم²
EG-SH-DRN,مصر,الشرقية,ديرب نجم,—,—,ديرب نجم,—,مركز,,,,491287,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,217.74 كم²
EG-SH-ABK,مصر,الشرقية,أبو كبير,—,—,أبو كبير,—,مركز,,,,445193,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,190.0 كم²
EG-SH-HUS,مصر,الشرقية,الحسينية,—,—,الحسينية,—,مركز,,,,372484,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,1558.67 كم²
EG-SH-ABH,مصر,الشرقية,أبو حماد,—,—,أبو حماد,—,مركز,,,,341895,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,415.26 كم²
EG-SH-HHY,مصر,الشرقية,ههيا,—,—,ههيا,—,مركز,,,,298460,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,117.38 كم²
EG-SH-KFS,مصر,الشرقية,كفر صقر,—,—,كفر صقر,—,مركز,,,,278605,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,176.82 كم²
EG-SH-AWS,مصر,الشرقية,أولاد صقر,—,—,أولاد صقر,—,مركز,,,,226182,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,257.73 كم²
EG-SH-MSH,مصر,الشرقية,مشتول السوق,—,—,مشتول السوق,—,مركز,,,,218861,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,87.54 كم²
EG-SH-IBR,مصر,الشرقية,الإبراهيمية,—,—,الإبراهيمية,—,مركز,,,,182470,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,85.41 كم²
EG-SH-ASR,مصر,الشرقية,بلبيس,العاشر من رمضان,—,العاشر من رمضان,—,مدينة مستقلة,,,,217884,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,داخل نطاق مركز بلبيس
EG-SH-SAN,مصر,الشرقية,الحسينية,صان الحجر,—,صان الحجر,—,مدينة مستقلة,,,,157863,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,داخل نطاق مركز الحسينية
EG-SH-MAO,مصر,الشرقية,الحسينية,منشأة أبو عمر,—,منشأة أبو عمر,—,مدينة مستقلة,,,,86332,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,داخل نطاق مركز الحسينية
EG-SH-QRN,مصر,الشرقية,فاقوس,القرين,—,القرين,—,مدينة مستقلة,,,,83760,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,داخل نطاق مركز فاقوس
EG-SH-QNY,مصر,الشرقية,الزقازيق,القنايات,—,القنايات,—,مدينة مستقلة,,,,62567,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,داخل نطاق مركز الزقازيق
EG-SH-SLH,مصر,الشرقية,الحسينية,الصالحية الجديدة,—,الصالحية الجديدة,—,مدينة مستقلة,,,,52509,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,داخل نطاق مركز الحسينية
EG-BH-KFD,مصر,البحيرة,كفر الدوار,—,—,كفر الدوار,—,مركز,,,,764953,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,38 قرية
EG-BH-ABM,مصر,البحيرة,أبو المطامير,—,—,أبو المطامير,—,مركز,,,,616043,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,35 قرية
EG-BH-DMN,مصر,البحيرة,دمنهور,—,—,دمنهور,—,مركز,,,,598257,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,57 قرية
EG-BH-ABH,مصر,البحيرة,أبو حمص,—,—,أبو حمص,—,مركز,,,,593776,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,31 قرية
EG-BH-KWH,مصر,البحيرة,كوم حمادة,—,—,كوم حمادة,—,مركز,,,,550292,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,55 قرية
EG-BH-ITB,مصر,البحيرة,إيتاي البارود,—,—,إيتاي البارود,—,مركز,,,,531174,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,64 قرية
EG-BH-DLN,مصر,البحيرة,الدلنجات,—,—,الدلنجات,—,مركز,,,,447353,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,45 قرية
EG-BH-HSH,مصر,البحيرة,حوش عيسى,—,—,حوش عيسى,—,مركز,,,,346559,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,12 قرية؛ تل الأبقعين الأثري
EG-BH-RSD,مصر,البحيرة,رشيد,—,—,رشيد,—,مركز,,,,315595,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,16 قرية؛ مدينة تاريخية عثمانية
EG-BH-MHM,مصر,البحيرة,المحمودية,—,—,المحمودية,—,مركز,,,,312267,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,20 قرية
EG-BH-SHB,مصر,البحيرة,شبراخيت,—,—,شبراخيت,—,مركز,,,,308642,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,47 قرية
EG-BH-IDK,مصر,البحيرة,إدكو,—,—,إدكو,—,مركز,,,,263253,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,3 قرية
EG-BH-BDR,مصر,البحيرة,بدر,—,—,بدر,—,مركز,,,,231730,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,26 قرية
EG-BH-RHM,مصر,البحيرة,الرحمانية,—,—,الرحمانية,—,مركز,,,,179952,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,26 قرية
EG-BH-WDN,مصر,البحيرة,وادي النطرون,—,—,وادي النطرون,—,مركز,,,,92451,2024,الجهاز المركزي للتعبئة العامة والإحصاء,2024,🟢,4 قرية؛ أديرة الرهبنة القبطية
EG-MN-01,مصر,المنيا,العدوة,—,—,العدوة,—,مركز,,,,,,الهيئة العامة للاستعلامات,2024,🟡, — لا رقم سكاني مفصَّل منشور
EG-MN-02,مصر,المنيا,مغاغة,—,—,مغاغة,—,مركز,,,,,,الهيئة العامة للاستعلامات,2024,🟡, — لا رقم سكاني مفصَّل منشور
EG-MN-03,مصر,المنيا,بني مزار,—,—,بني مزار,—,مركز,,,,,,الهيئة العامة للاستعلامات,2024,🟡,البهنسا — لا رقم سكاني مفصَّل منشور
EG-MN-04,مصر,المنيا,مطاي,—,—,مطاي,—,مركز,,,,,,الهيئة العامة للاستعلامات,2024,🟡, — لا رقم سكاني مفصَّل منشور
EG-MN-05,مصر,المنيا,سمالوط,—,—,سمالوط,—,مركز,,,,,,الهيئة العامة للاستعلامات,2024,🟡,دير جبل الطير؛ أسمنت — لا رقم سكاني مفصَّل منشور
EG-MN-06,مصر,المنيا,المنيا,—,—,المنيا,—,مركز,,,,,,الهيئة العامة للاستعلامات,2024,🟡, — لا رقم سكاني مفصَّل منشور
EG-MN-07,مصر,المنيا,أبو قرقاص,—,—,أبو قرقاص,—,مركز,,,,,,الهيئة العامة للاستعلامات,2024,🟡,بني حسن — لا رقم سكاني مفصَّل منشور
EG-MN-08,مصر,المنيا,ملوي,—,—,ملوي,—,مركز,,,,,,الهيئة العامة للاستعلامات,2024,🟡,الأشمونين وتونا الجبل — لا رقم سكاني مفصَّل منشور
EG-MN-09,مصر,المنيا,دير مواس,—,—,دير مواس,—,مركز,,,,,,الهيئة العامة للاستعلامات,2024,🟡,تل العمارنة — لا رقم سكاني مفصَّل منشور
EG-CA-MRG,مصر,القاهرة,المرج,—,—,المرج,—,قسم,,,,801222,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الشرقية
EG-CA-NS1,مصر,القاهرة,مدينة نصر أول,—,—,مدينة نصر أول,—,قسم,,,,636864,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الشرقية
EG-CA-AYS,مصر,القاهرة,عين شمس,—,—,عين شمس,—,قسم,,,,616374,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الشرقية
EG-CA-MAT,مصر,القاهرة,المطرية,—,—,المطرية,—,قسم,,,,604428,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الشرقية
EG-CA-DRS,مصر,القاهرة,دار السلام,—,—,دار السلام,—,قسم,,,,527335,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الجنوبية
EG-CA-HLW,مصر,القاهرة,حلوان,—,—,حلوان,—,قسم,,,,522927,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الجنوبية
EG-CA-BAS,مصر,القاهرة,البساتين,—,—,البساتين,—,قسم,,,,497041,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الجنوبية
EG-CA-SL1,مصر,القاهرة,السلام أول,—,—,السلام أول,—,قسم,,,,482271,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الشرقية
EG-CA-ZWH,مصر,القاهرة,الزاوية الحمراء,—,—,الزاوية الحمراء,—,قسم,,,,319198,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الشمالية
EG-CA-HDQ,مصر,القاهرة,حدائق القبة,—,—,حدائق القبة,—,قسم,,,,317092,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الشمالية
EG-CA-QSN,مصر,القاهرة,قصر النيل,—,—,قصر النيل,—,قسم,,,,10596,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الغربية
EG-CA-ZML,مصر,القاهرة,الزمالك,—,—,الزمالك,—,قسم,,,,14993,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الغربية
EG-CA-MSK,مصر,القاهرة,الموسكي,—,—,الموسكي,—,قسم,,,,16715,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الغربية
EG-CA-AZB,مصر,القاهرة,الأزبكية,—,—,الأزبكية,—,قسم,,,,19826,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الغربية
EG-CA-GML,مصر,القاهرة,الجمالية,—,—,الجمالية,—,قسم,,,,36485,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الغربية
EG-CA-ABD,مصر,القاهرة,عابدين,—,—,عابدين,—,قسم,,,,40450,2017,الجهاز المركزي للتعبئة العامة والإحصاء,2017,🟢,المنطقة الغربية
EG-CAS-001,مصر,القاهرة,الجمالية,القاهرة,الأزهر,الأزهر,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,الجامع الأزهر؛ شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-002,مصر,القاهرة,الجمالية,القاهرة,البيرقدار,البيرقدار,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,حامل البيرق — رتبة عثمانية؛ شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-003,مصر,القاهرة,الجمالية,القاهرة,الجمالية,الجمالية,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-004,مصر,القاهرة,الجمالية,القاهرة,الحمزاوي,الحمزاوي,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-005,مصر,القاهرة,الجمالية,القاهرة,الخرنفش,الخرنفش,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-006,مصر,القاهرة,الجمالية,القاهرة,الخواص,الخواص,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,حرفة صناعة الخوص؛ شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-007,مصر,القاهرة,الجمالية,القاهرة,الداودية,الداودية,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-008,مصر,القاهرة,الجمالية,القاهرة,الدراسة,الدراسة,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-009,مصر,القاهرة,الجمالية,القاهرة,الشعراني,الشعراني,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-010,مصر,القاهرة,الجمالية,القاهرة,العطوف,العطوف,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-011,مصر,القاهرة,الجمالية,القاهرة,الكردي,الكردي,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-012,مصر,القاهرة,الجمالية,القاهرة,المشهد الحسيني,المشهد الحسيني,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,مشهد الإمام الحسين؛ شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-013,مصر,القاهرة,الجمالية,القاهرة,المنصورية,المنصورية,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-014,مصر,القاهرة,الجمالية,القاهرة,باب الفتوح,باب الفتوح,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,من أبواب القاهرة الفاطمية؛ شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-015,مصر,القاهرة,الجمالية,القاهرة,القربية,القربية,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-016,مصر,القاهرة,الجمالية,القاهرة,بين الصورين,بين الصورين,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-017,مصر,القاهرة,الجمالية,القاهرة,جوهر القائد,جوهر القائد,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,جوهر الصقلي مؤسس القاهرة الفاطمية 969م؛ شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-018,مصر,القاهرة,الجمالية,القاهرة,خان الخليلي,خان الخليلي,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,جهاركس الخليلي أمير مملوكي؛ شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-019,مصر,القاهرة,الجمالية,القاهرة,قصر الشوق,قصر الشوق,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الجمالية — وحدة إحصائية رسمية
EG-CAS-020,مصر,القاهرة,الدرب الأحمر,القاهرة,الباطنية,الباطنية,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الدرب الأحمر — وحدة إحصائية رسمية
EG-CAS-021,مصر,القاهرة,الدرب الأحمر,القاهرة,الدرب الأحمر,الدرب الأحمر,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الدرب الأحمر — وحدة إحصائية رسمية
EG-CAS-022,مصر,القاهرة,الدرب الأحمر,القاهرة,السروجية,السروجية,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,حرفة صناعة سروج الخيل؛ شياخة بقسم الدرب الأحمر — وحدة إحصائية رسمية
EG-CAS-023,مصر,القاهرة,الدرب الأحمر,القاهرة,العمري,العمري,—,شياخة,,,,,,الجهاز المركزي للتعبئة العامة والإحصاء / محافظة القاهرة,—,🟢,شياخة بقسم الدرب الأحمر — وحدة إحصائية رسمية
